person_id_random,birthday,gender,signup_date,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed
8251050249,5/17/1989,M,7/11/2015 0:38,302,4,0,pay_rent,,,college,6000,weekly,facebook,no,few_times_a_week,single,no
9448842124,1/11/1980,M,7/11/2015 1:48,785,5+,0,pay_rent,,,high_school,15000,monthly,facebook,no,few_times_a_month,married,no
2916310278,6/7/1973,F,7/11/2015 6:53,79,5+,0,pay_rent,,,college,800,daily,google_play_store,yes,daily,married,no
3751323480,8/14/1965,M,7/11/2015 7:02,250,5+,0,own_home,5+,0,high_school,20000,monthly,facebook,no,few_times_a_month,married,yes
5004213430,12/12/1982,M,7/11/2015 9:51,163,3,7,pay_rent,5+,0,high_school,500,daily,facebook,no,few_times_a_week,married,yes
2535886983,11/5/1980,M,7/11/2015 12:52,135,5+,0,pay_rent,3,0,college,62000,monthly,friend,no,daily,married,yes
6825205022,7/7/1987,M,7/11/2015 21:03,999,5+,4,own_home,3,0,college,15000,monthly,google_play_store,no,few_times_a_week,single,yes
4447877474,2/6/1988,M,7/11/2015 21:47,99,1,2,pay_rent,,,college,400,daily,friend,no,few_times_a_month,single,no
9468184407,10/10/1980,M,7/11/2015 22:32,194,5+,3,with_family,,,college,32000,monthly,facebook,no,daily,married,no
5979082957,8/12/1990,M,7/12/2015 1:03,222,2,0,pay_rent,2,0,college,25000,monthly,facebook,yes,few_times_a_month,married,yes
4078124092,11/7/1987,M,7/12/2015 20:32,211,2,5,own_home,,,high_school,20000,monthly,facebook,no,few_times_a_week,married,no
1733220813,12/17/1984,M,7/12/2015 20:40,346,1,0,pay_rent,,,high_school,3000,weekly,google_play_store,no,daily,married,no
4664935120,3/6/1991,M,7/13/2015 2:33,332,2,0,pay_rent,1,2,college,5000,monthly,friend,no,daily,single,yes
4212164517,11/26/1980,M,7/13/2015 3:07,3881,2,0,pay_rent,0,6,college,25000,monthly,google_play_store,no,daily,married,yes
1415981696,12/16/1979,F,7/13/2015 4:37,20,2,5,pay_rent,3,0,high_school,20000,monthly,friend,no,few_times_a_week,long-term,yes
1649825327,9/1/1973,M,7/13/2015 5:51,66,5+,0,pay_rent,5+,0,college,20000,monthly,friend,no,few_times_a_week,married,yes
4572113844,6/27/1976,M,7/13/2015 9:30,456,5+,0,with_family,5+,0,high_school,18000,monthly,facebook,no,daily,married,yes
4724843699,2/27/1984,M,7/13/2015 12:08,1086,3,6,pay_rent,4,2,college,50000,monthly,family,no,daily,married,yes
6540127756,1/24/1970,M,7/13/2015 12:26,247,4,0,pay_rent,5+,0,college,70200,monthly,google_play_store,yes,few_times_a_week,married,yes
1464733109,9/16/1974,M,7/13/2015 20:53,200,3,0,pay_rent,5+,0,high_school,35000,monthly,facebook,yes,few_times_a_week,married,yes
2571797067,12/17/1987,F,7/13/2015 23:14,824,2,0,with_family,0,5,college,350,daily,facebook,no,few_times_a_week,long-term,yes
8145138919,3/24/1988,M,7/14/2015 0:28,1263,4,0,pay_rent,3,0,college,48500,monthly,google_play_store,no,daily,married,yes
1066585922,7/26/1984,M,7/14/2015 1:47,432,5+,0,pay_rent,2,0,college,30000,monthly,facebook,no,few_times_a_month,married,yes
7268198319,11/24/1987,M,7/14/2015 2:48,307,5+,11,pay_rent,5+,8,high_school,5000,monthly,google_play_store,no,few_times_a_week,single,yes
8201813416,1/19/1972,M,7/14/2015 3:04,230,5+,0,own_home,,,primary,25000,monthly,facebook,no,daily,married,no
6166787811,6/15/1984,M,7/14/2015 8:50,889,5+,11,pay_rent,4,9,college,18000,monthly,facebook,no,few_times_a_week,married,yes
9360194810,12/27/1965,F,7/14/2015 9:01,159,5+,1,with_family,,,college,50000,monthly,facebook,yes,few_times_a_week,long-term,no
7812481370,5/22/1982,M,7/14/2015 9:21,207,5+,4,pay_rent,,,college,30000,monthly,facebook,no,daily,married,no
9594494228,4/5/1988,F,7/14/2015 10:04,2680,2,0,own_home,2,0,high_school,20000,monthly,friend,no,daily,single,yes
5494244789,7/19/1965,F,7/14/2015 12:00,935,5+,0,pay_rent,5+,0,college,37926,monthly,facebook,no,few_times_a_week,married,yes
6932669121,11/28/1988,M,7/14/2015 22:04,922,4,0,pay_rent,3,3,high_school,18330,monthly,facebook,no,daily,married,yes
5570008040,2/14/1985,F,7/14/2015 23:24,71,1,11,with_family,2,2,college,40000,monthly,facebook,no,daily,married,yes
1433787755,9/18/1994,M,7/15/2015 2:28,1808,5+,0,own_home,,,college,2500,monthly,friend,no,daily,single,no
3997325567,4/24/1979,F,7/15/2015 2:43,271,3,6,pay_rent,5+,2,college,12000,monthly,friend,no,few_times_a_week,single,yes
4390479181,9/24/1978,M,7/15/2015 3:28,46,5+,0,own_home,,,high_school,700,daily,google_play_store,yes,daily,married,no
8638580379,10/27/1977,M,7/15/2015 5:06,631,4,0,pay_rent,5+,0,college,18000,monthly,friend,yes,daily,married,yes
2516578297,2/12/1983,M,7/15/2015 5:48,855,2,7,pay_rent,1,6,college,20000,monthly,google_play_store,yes,few_times_a_week,alternative,yes
6298599815,7/27/1991,F,7/15/2015 6:04,2028,3,4,pay_rent,,,college,15000,monthly,google_play_store,no,few_times_a_week,single,no
8341793330,12/29/1973,M,7/15/2015 6:48,145,3,0,pay_rent,,,high_school,1500,daily,facebook,yes,daily,married,no
4954349033,4/22/1981,M,7/15/2015 9:38,419,5+,5,pay_rent,3,11,college,36000,monthly,friend,no,daily,married,yes
8993973315,7/29/1993,M,7/15/2015 11:31,295,2,0,student_housing,,,high_school,0,monthly,facebook,yes,daily,single,no
7503162837,9/27/1982,M,7/16/2015 2:53,237,4,3,pay_rent,4,5,high_school,700,daily,friend,yes,few_times_a_week,married,yes
7823111794,6/20/1978,M,7/16/2015 3:47,233,5+,0,pay_rent,,,high_school,300,daily,google_play_store,no,daily,married,no
5413136059,9/14/1988,F,7/16/2015 4:15,498,0,3,pay_rent,,,college,20000,monthly,friend,yes,few_times_a_week,married,no
9317300927,11/25/1982,F,7/16/2015 5:01,1748,2,4,own_home,,,high_school,18000,monthly,friend,no,daily,married,no
8609804338,6/18/1985,M,7/16/2015 5:28,1103,5+,0,pay_rent,1,0,college,14500,monthly,facebook,no,few_times_a_week,married,yes
7907830040,2/28/1979,F,7/16/2015 6:35,88,5+,0,pay_rent,,,college,5000,daily,friend,yes,daily,married,no
4178348652,4/27/1985,M,7/16/2015 6:59,234,4,0,pay_rent,5+,0,college,20000,monthly,friend,yes,few_times_a_week,married,yes
1628091660,2/25/1979,F,7/16/2015 10:32,694,3,0,pay_rent,,,college,3000,daily,friend,no,daily,single,no
3390119816,4/2/1984,M,7/16/2015 11:04,309,5+,0,with_family,5+,0,college,11000,monthly,facebook,yes,few_times_a_week,married,yes
1314735035,12/7/1984,F,7/16/2015 11:12,1572,5+,0,pay_rent,,,college,12000,weekly,google_play_store,yes,few_times_a_week,married,no
7312055154,8/18/1992,M,7/16/2015 15:11,560,4,0,pay_rent,,,college,40000,monthly,friend,no,daily,single,no
1307595846,12/2/1969,M,7/16/2015 23:43,424,2,0,pay_rent,1,4,college,15000,monthly,facebook,no,daily,single,yes
1931231157,11/10/1989,M,7/17/2015 0:40,596,0,7,pay_rent,3,0,college,20750,monthly,google_play_store,yes,few_times_a_week,single,yes
1907063151,7/26/1982,F,7/17/2015 1:41,213,5+,0,own_home,,,college,30000,monthly,friend,no,few_times_a_week,married,no
8615494905,4/16/1983,M,7/17/2015 6:26,607,3,0,pay_rent,5+,0,college,56000,monthly,google_play_store,no,few_times_a_week,married,yes
1795159548,5/9/1992,F,7/17/2015 10:02,2170,1,3,other,,,college,0,daily,family,no,few_times_a_week,married,no
7330824170,3/21/1992,F,7/17/2015 12:51,1919,2,0,pay_rent,2,0,high_school,10000,monthly,facebook,no,few_times_a_week,single,yes
4883396224,7/7/1986,M,7/17/2015 22:16,2530,1,5,pay_rent,2,0,college,50000,monthly,family,no,few_times_a_week,single,yes
7088580488,6/1/1982,F,7/17/2015 22:41,86,5+,0,own_home,2,0,college,30000,monthly,friend,no,few_times_a_week,single,yes
1197328073,9/4/1976,F,7/18/2015 2:58,431,4,0,pay_rent,5+,0,college,80000,monthly,friend,yes,daily,alternative,yes
5755633864,11/23/1983,M,7/18/2015 3:02,958,4,0,own_home,4,0,high_school,10000,monthly,facebook,no,few_times_a_week,long-term,yes
4094268919,7/10/1991,M,7/18/2015 3:20,920,4,5,pay_rent,5+,2,high_school,22000,monthly,facebook,no,few_times_a_week,married,yes
5610431323,12/23/1993,M,7/18/2015 4:03,250,4,0,pay_rent,3,0,high_school,2000,weekly,facebook,no,few_times_a_week,single,yes
8017301815,5/15/1989,F,7/18/2015 5:32,82,5+,10,with_family,,,college,5000,monthly,family,no,few_times_a_month,single,no
4032452127,8/16/1989,M,7/18/2015 11:49,547,4,2,pay_rent,,,college,30000,monthly,friend,no,daily,married,no
4252440796,10/5/1975,F,7/18/2015 13:07,89,5+,0,pay_rent,,,high_school,600,daily,facebook,no,few_times_a_week,single,no
8100109588,5/6/1988,M,7/18/2015 17:58,428,2,1,pay_rent,3,6,college,28000,monthly,facebook,no,few_times_a_week,long-term,yes
4716039696,12/26/1985,M,7/18/2015 21:14,187,3,0,pay_rent,5+,0,high_school,30000,monthly,facebook,no,few_times_a_week,married,yes
8948179644,6/14/1984,M,7/19/2015 0:54,1879,2,0,pay_rent,3,0,college,35000,monthly,friend,yes,few_times_a_week,long-term,yes
9583895012,6/25/1983,M,7/19/2015 3:21,442,5+,0,own_home,5+,0,college,30000,monthly,friend,no,few_times_a_week,married,yes
7614759494,4/2/1990,M,7/19/2015 3:30,179,1,3,pay_rent,2,9,high_school,9000,monthly,facebook,no,daily,married,yes
2696051892,7/12/1973,M,7/19/2015 5:07,560,5+,0,with_family,,,high_school,15000,monthly,facebook,no,few_times_a_month,married,no
2583567580,11/10/1977,M,7/19/2015 6:42,202,5+,0,pay_rent,0,1,masters,90000,monthly,google_play_store,no,few_times_a_week,married,yes
7822001133,1/16/1982,M,7/20/2015 0:40,695,3,0,own_home,,,college,40000,monthly,facebook,no,few_times_a_week,married,no
1648126910,5/13/1996,M,7/20/2015 2:44,407,3,2,student_housing,2,3,college,10123,monthly,friend,no,few_times_a_week,single,yes
5579357593,10/3/1987,M,7/20/2015 4:16,274,5+,0,with_family,,,college,0,daily,google_play_store,yes,few_times_a_week,single,no
7624836270,1/12/1983,M,7/20/2015 6:00,1101,5+,0,with_family,1,0,primary,15000,monthly,facebook,no,few_times_a_week,married,yes
5594363895,8/28/1991,M,7/20/2015 8:52,531,0,8,pay_rent,1,6,college,33000,monthly,facebook,no,few_times_a_week,long-term,yes
3814425270,6/2/1987,F,7/20/2015 23:48,310,2,0,pay_rent,2,0,high_school,10000,monthly,facebook,no,few_times_a_month,married,yes
4587521056,9/19/1992,F,7/21/2015 2:25,1526,4,0,student_housing,1,0,college,10000,monthly,friend,yes,daily,long-term,yes
4166295326,5/26/1989,M,7/21/2015 2:30,1094,4,7,pay_rent,1,3,college,20000,monthly,facebook,yes,few_times_a_week,married,yes
1757809206,1/12/1993,M,7/21/2015 2:44,1219,5+,0,with_family,,,college,10000,monthly,friend,no,daily,long-term,no
9945630480,3/8/1984,M,7/21/2015 3:00,328,5+,11,pay_rent,4,3,high_school,20000,monthly,friend,no,few_times_a_week,married,yes
8232732829,7/9/1989,M,7/21/2015 8:47,229,4,0,pay_rent,4,0,high_school,45000,monthly,friend,no,daily,single,yes
9981142125,11/8/1968,M,7/21/2015 8:56,408,5+,0,own_home,5+,0,high_school,60,monthly,friend,no,daily,married,yes
4387253723,1/29/1988,M,7/21/2015 11:01,415,3,0,pay_rent,0,3,college,40000,monthly,facebook,no,daily,single,yes
2105390081,5/20/1977,F,7/21/2015 22:59,59,5+,0,own_home,5+,0,college,36500,monthly,friend,yes,daily,married,yes
8401108350,8/7/1992,M,7/21/2015 23:53,554,2,1,student_housing,,,college,5000,monthly,friend,no,few_times_a_week,single,no
3743259894,3/15/1992,F,7/22/2015 0:07,407,5+,11,with_family,0,3,college,20000,monthly,friend,no,few_times_a_month,long-term,yes
3576021824,12/10/1988,F,7/22/2015 1:53,729,2,4,pay_rent,2,0,masters,30000,monthly,friend,no,daily,single,yes
2972009047,10/2/1995,M,7/22/2015 3:58,154,1,0,student_housing,,,college,0,daily,brand_representative,yes,few_times_a_month,single,no
5312329083,4/22/1972,M,7/22/2015 5:34,292,4,0,pay_rent,,,primary,60000,daily,facebook,yes,daily,married,no
1006266651,2/6/1962,F,7/22/2015 7:05,404,1,0,student_housing,,,college,10,daily,friend,no,few_times_a_week,single,no
8345153046,3/5/1965,F,7/22/2015 11:15,478,0,7,pay_rent,5+,0,college,55000,monthly,facebook,no,daily,alternative,yes
6059655032,3/14/1976,M,7/22/2015 11:21,1664,5+,0,own_home,5+,0,high_school,1000,daily,facebook,yes,daily,married,yes
3805746294,12/21/1985,M,7/22/2015 12:30,258,4,0,pay_rent,3,7,primary,456,daily,friend,yes,few_times_a_month,married,yes
4869342318,5/1/1989,M,7/22/2015 12:48,233,3,0,pay_rent,,,college,2000,weekly,friend,yes,daily,married,no
6307005446,5/26/1982,F,7/22/2015 15:53,445,1,0,student_housing,2,2,college,3000,weekly,facebook,no,few_times_a_month,long-term,yes
6848523196,3/9/1993,F,7/23/2015 0:03,972,3,0,pay_rent,0,2,college,15000,monthly,brand_representative,no,few_times_a_week,long-term,yes
9289420258,11/29/1990,M,7/23/2015 3:06,238,3,5,pay_rent,1,10,college,30000,monthly,friend,yes,few_times_a_month,married,yes
4540783923,3/4/1990,M,7/23/2015 4:04,2415,3,6,pay_rent,3,6,college,17000,monthly,friend,no,few_times_a_week,single,yes
7762100560,8/17/1979,F,7/23/2015 7:00,201,1,0,pay_rent,1,0,primary,10000,weekly,facebook,no,few_times_a_week,single,yes
8237091184,6/27/1984,M,7/23/2015 7:23,2037,3,4,pay_rent,2,3,masters,110000,monthly,friend,yes,daily,married,yes
2235447216,4/7/1985,F,7/23/2015 12:38,1268,5+,0,pay_rent,3,0,college,8000,weekly,facebook,yes,few_times_a_month,long-term,yes
7232432889,8/11/1984,M,7/23/2015 12:48,575,2,6,other,5+,0,high_school,15000,monthly,facebook,yes,few_times_a_month,married,yes
4746602099,3/14/1992,M,7/23/2015 14:25,1024,3,7,student_housing,,,high_school,0,daily,friend,yes,few_times_a_week,single,no
5284029609,2/4/1979,M,7/23/2015 22:01,626,2,0,pay_rent,5+,0,college,50000,monthly,family,yes,daily,married,yes
5511930733,10/7/1983,F,7/24/2015 0:20,226,5+,0,own_home,5+,0,college,51000,monthly,facebook,yes,few_times_a_week,alternative,yes
6896652654,8/16/1985,F,7/24/2015 0:30,808,5+,0,own_home,3,0,college,35000,monthly,google_play_store,yes,few_times_a_week,married,yes
8115915015,12/8/1979,M,7/24/2015 2:59,505,1,4,pay_rent,1,2,primary,70000,monthly,google_play_store,no,few_times_a_week,married,yes
4460847262,11/26/1982,M,7/24/2015 3:20,123,3,6,own_home,4,9,college,50000,monthly,friend,no,daily,married,yes
3341030922,1/21/1988,,7/24/2015 3:21,,1,0,pay_rent,0,9,high_school,25000,monthly,google_play_store,yes,few_times_a_week,single,yes
3379597805,11/11/1990,F,7/24/2015 3:25,304,3,0,pay_rent,,,college,10000,monthly,friend,no,few_times_a_week,married,no
7589645523,3/8/1990,F,7/24/2015 4:58,385,1,3,pay_rent,1,3,college,47000,monthly,friend,no,few_times_a_week,long-term,yes
4756053552,12/26/1991,M,7/24/2015 5:25,622,5+,0,pay_rent,5+,0,college,1500,monthly,facebook,yes,daily,married,yes
3804528307,1/7/1984,,7/24/2015 10:23,,1,5,pay_rent,3,2,college,20,monthly,google_play_store,no,few_times_a_week,married,yes
8594242129,9/14/1985,M,7/25/2015 4:25,154,0,7,with_family,,,college,20000,monthly,friend,no,few_times_a_week,married,no
2990471607,4/28/1984,M,7/25/2015 12:42,256,5+,0,own_home,5+,0,college,60000,monthly,family,no,daily,married,yes
8707691098,4/20/1985,,7/25/2015 23:02,,5+,0,pay_rent,2,0,college,20000,monthly,friend,no,few_times_a_week,single,yes
6171176971,9/10/1990,M,7/25/2015 23:27,269,5+,7,pay_rent,,,primary,500,daily,friend,no,few_times_a_week,married,no
2614224686,1/10/1985,F,7/26/2015 4:23,628,2,0,pay_rent,0,4,college,45000,monthly,friend,yes,few_times_a_week,married,yes
2345287133,7/10/1968,,7/26/2015 5:40,,3,6,own_home,5+,0,masters,413000,monthly,facebook,no,daily,married,yes
8838001754,5/11/1992,M,7/26/2015 9:39,3851,2,4,own_home,1,2,college,35000,monthly,family,no,daily,married,yes
4368145247,11/19/1989,M,7/26/2015 9:49,580,2,5,pay_rent,1,2,college,30,monthly,family,no,few_times_a_week,married,yes
6972053524,5/19/1983,M,7/26/2015 17:21,197,5+,6,pay_rent,5+,8,college,10000,monthly,friend,no,daily,single,yes
4202412536,7/21/1992,M,7/26/2015 22:50,584,0,10,pay_rent,0,8,college,25000,monthly,google_play_store,yes,few_times_a_week,married,yes
1810141165,6/19/1981,,7/26/2015 23:33,,2,3,pay_rent,1,0,college,100000,monthly,google_play_store,no,few_times_a_week,married,yes
4785949170,11/1/1983,,7/27/2015 0:06,,5+,0,pay_rent,5+,0,high_school,16000,monthly,google_play_store,no,few_times_a_week,married,yes
2772007373,2/1/1976,M,7/27/2015 3:47,93,5+,0,pay_rent,,,high_school,700,daily,google_play_store,no,daily,married,no
6490017335,12/22/1978,,7/27/2015 7:37,,3,0,pay_rent,,,college,1000,weekly,brand_representative,no,few_times_a_week,single,no
6094242225,1/16/1989,F,7/27/2015 8:04,410,3,0,pay_rent,4,0,college,30000,monthly,friend,no,daily,single,yes
9889040447,2/5/1965,,7/27/2015 8:12,,5+,11,own_home,5+,11,high_school,20000,monthly,google_play_store,no,daily,married,yes
6768500803,10/19/1992,M,7/27/2015 8:28,540,4,0,student_housing,,,college,0,daily,friend,no,few_times_a_week,single,no
2121469740,12/7/1983,F,7/27/2015 12:11,249,5+,0,pay_rent,5+,0,college,25000,monthly,facebook,no,daily,married,yes
2847751420,12/25/1983,,7/27/2015 13:08,,5+,6,pay_rent,,,college,25000,monthly,friend,no,daily,married,no
4473052530,6/13/1983,,7/27/2015 22:10,,4,8,pay_rent,5+,2,high_school,35000,monthly,friend,no,daily,married,yes
5213679097,8/12/1977,,7/28/2015 3:39,,5+,0,pay_rent,,,high_school,1000,daily,facebook,no,daily,married,no
5507647821,5/20/1984,M,7/28/2015 6:06,1524,5+,8,own_home,5+,9,high_school,32000,monthly,facebook,no,few_times_a_week,married,yes
7547786426,6/28/1989,M,7/28/2015 6:05,613,5+,0,with_family,,,college,30000,monthly,friend,no,daily,married,no
4702513294,5/11/1992,M,7/28/2015 6:56,493,3,7,pay_rent,1,0,college,12000,monthly,friend,no,daily,single,yes
4461208066,8/17/1977,,7/28/2015 7:13,,5+,0,pay_rent,5+,0,high_school,15000,monthly,friend,yes,daily,married,yes
6504272298,8/8/1986,M,7/28/2015 8:12,969,5+,0,pay_rent,,,college,7000,weekly,facebook,no,few_times_a_week,married,no
1174725935,2/3/1973,,7/28/2015 9:27,,5+,0,pay_rent,,,high_school,800,daily,friend,no,daily,married,no
3116973938,4/24/1972,F,7/28/2015 9:39,4705,5+,0,own_home,,,college,30000,monthly,friend,no,few_times_a_week,married,no
5781556178,5/6/1979,,7/28/2015 11:18,,5+,9,with_family,5+,11,college,30000,monthly,other:whatsapp,yes,daily,married,yes
7161900629,1/2/1988,M,7/28/2015 16:08,189,5+,0,with_family,,,college,15000,monthly,google_play_store,yes,few_times_a_week,married,no
6640166679,8/17/1993,M,7/28/2015 22:10,503,2,7,student_housing,0,5,college,3000,weekly,friend,no,few_times_a_week,single,yes
