person_id_random,paidOff,paidOffDuring30,hasDualSim,hasWlan,hasBluetooth,android_version,gender,fb_friend_count,current_home_years,living_situation,current_job_years,education,outstanding_loan,use_mobile_wallet_how_often,relationship_status,Age,job_status,annual_wages
8296490133,0,1,0.0,1.0,0.0,2.0,0,352.0,4.0,0,4.0,0,0,1,0,20.0,1,176000.0
7425803316,1,0,0.0,1.0,1.0,4.0,0,315.0,2.0,1,0.0,2,0,1,1,35.0,0,165000.0
3929235228,1,0,1.0,1.0,0.0,2.0,0,388.0,4.0,0,4.0,0,0,1,0,35.0,1,374000.0
6013334660,1,0,0.0,1.0,1.0,4.0,0,545.0,1.0,0,5.0,2,1,1,2,28.0,1,330000.0
3937976240,1,0,0.0,1.0,1.0,5.0,1,1395.0,5.0,0,5.0,2,0,1,1,34.0,1,165000.0
6774434683,0,1,0.0,0.0,1.0,4.0,0,429.0,5.0,0,4.0,0,1,1,0,28.0,1,84000.0
9019460943,1,0,0.0,0.0,0.0,2.0,0,2824.0,0.0,0,2.0,2,1,1,0,27.0,1,385000.0
1459514671,0,1,1.0,1.0,1.0,4.0,0,591.0,0.0,0,0.0,0,1,1,0,22.0,0,55000.0
2610695629,1,0,1.0,1.0,1.0,4.0,0,222.0,2.0,0,0.0,2,0,2,1,23.0,0,660000.0
8519412104,1,0,0.0,1.0,1.0,4.0,0,365.0,1.0,0,2.0,2,0,1,1,24.0,1,330000.0
8880381815,1,0,0.0,1.0,1.0,4.0,1,886.0,5.0,0,0.0,2,1,1,0,34.0,0,48000.0
3276893093,1,0,1.0,1.0,1.0,4.0,1,229.0,1.0,0,5.0,2,1,1,0,28.0,1,110000.0
7337409978,1,0,0.0,1.0,1.0,4.0,0,1017.0,5.0,0,6.0,1,0,2,1,37.0,1,286110.0
2524200246,1,0,1.0,1.0,1.0,4.0,1,339.0,0.0,0,0.0,0,1,1,0,25.0,0,49500.0
2956620293,0,1,0.0,1.0,1.0,5.0,0,4985.0,5.0,1,6.0,2,0,2,2,29.0,1,240000.0
6834166012,0,1,0.0,1.0,1.0,4.0,0,1096.0,5.0,0,6.0,2,0,2,1,35.0,1,297000.0
8449258035,1,0,0.0,1.0,1.0,4.0,1,473.0,3.0,0,0.0,0,0,2,0,26.0,0,284415.299555
1341618714,0,1,0.0,0.0,0.0,0.0,1,3283.0,0.0,0,2.0,0,0,1,0,31.5720207254,1,165000.0
2487119472,1,0,0.0,1.0,1.0,4.0,0,96.0,0.0,0,0.0,1,1,1,1,22.0,0,308000.0
6690203041,0,1,0.0,1.0,0.0,2.0,0,1307.0,1.0,0,2.0,1,0,1,0,20.0,1,216000.0
3263728602,1,0,0.0,0.0,1.0,4.0,0,1120.0,5.0,0,6.0,2,0,2,1,31.0,1,284415.299555
7284641061,1,1,0.0,1.0,1.0,4.0,0,705.0,1.0,0,1.0,0,0,2,0,19.0,1,192000.0
2001759865,1,1,0.0,1.0,1.0,4.0,0,390.0,5.0,0,6.0,2,1,2,1,33.0,1,110000.0
5958277187,1,0,1.0,0.0,1.0,4.0,1,4789.0,5.0,0,6.0,1,0,1,0,26.0,1,284415.299555
5955541479,1,0,0.0,1.0,1.0,4.0,0,3582.0,5.0,0,6.0,2,0,2,1,33.0,1,220000.0
7780990687,0,1,1.0,0.0,0.0,2.0,0,294.0,0.0,0,0.0,0,1,1,0,51.0,0,120000.0
3413480258,0,1,0.0,1.0,1.0,4.0,0,1110.0,5.0,0,6.0,1,0,2,0,31.0,1,374000.0
2172723080,1,0,1.0,1.0,1.0,4.0,0,423.0,3.0,0,4.0,2,1,1,2,28.0,1,120000.0
5275535713,1,0,0.0,1.0,1.0,4.0,0,379.0,5.0,0,6.0,2,0,1,1,37.0,1,110000.0
2257223953,1,0,0.0,1.0,1.0,4.0,0,353.0,1.0,0,0.0,1,1,1,1,23.0,0,66000.0
2673538543,1,0,0.0,1.0,1.0,4.0,0,600.0,3.0,0,2.0,0,0,1,0,28.0,1,484000.0
6130454619,1,0,0.0,1.0,1.0,4.0,1,353.0,1.0,0,0.0,0,1,2,0,28.0,0,220000.0
1832279919,1,0,0.0,1.0,0.0,2.0,1,544.0,4.0,0,5.0,0,0,1,0,28.0,1,284415.299555
5489995289,1,0,0.0,1.0,1.0,4.0,0,221.0,0.0,0,2.0,2,1,2,1,32.0,1,84000.0
1810034989,1,0,0.0,1.0,1.0,4.0,0,701.0,5.0,1,6.0,2,0,2,1,33.0,1,550000.0
9588203897,1,0,0.0,1.0,1.0,4.0,1,726.0,5.0,0,6.0,2,0,2,0,34.0,1,360000.0
7958178899,0,1,0.0,1.0,1.0,4.0,0,55.0,1.0,0,2.0,0,0,1,0,22.0,1,288000.0
3006045400,0,1,0.0,1.0,1.0,4.0,0,224.0,3.0,0,6.0,2,1,1,1,39.0,1,220000.0
4664935120,1,0,0.0,1.0,1.0,4.0,0,332.0,2.0,0,2.0,2,0,2,0,24.0,1,55000.0
6527431008,1,0,0.0,1.0,1.0,4.0,0,580.0,4.0,0,6.0,2,0,2,1,32.0,1,440000.0
1628091660,1,0,0.0,1.0,1.0,4.0,1,694.0,3.0,0,0.0,2,0,2,0,36.0,0,720000.0
8548843141,1,0,0.0,1.0,0.0,2.0,0,786.687690743,3.24217961655,0,0.0,0,0,3,0,26.0,0,284415.299555
4368145247,0,0,0.0,1.0,1.0,4.0,0,580.0,2.0,0,2.0,2,0,1,1,26.0,1,284415.299555
2772992716,0,1,0.0,0.0,0.0,4.0,0,206.0,5.0,0,2.0,0,1,0,1,45.0,1,66000.0
3962836465,1,0,0.0,1.0,1.0,4.0,0,268.0,5.0,0,6.0,2,0,2,1,35.0,1,220000.0
5773051173,1,0,0.0,1.0,1.0,4.0,1,533.0,2.0,0,3.0,2,0,1,2,29.0,1,330000.0
7555552124,1,0,0.0,0.0,1.0,4.0,0,537.0,3.0,0,1.0,0,1,1,0,26.0,1,176000.0
1868497628,1,0,1.0,1.0,1.0,4.0,0,405.0,3.0,1,0.0,0,0,1,0,31.5720207254,0,72000.0
2623733104,1,0,0.0,1.0,1.0,4.0,1,1137.0,5.0,0,2.0,1,0,1,3,31.0,1,440000.0
2283557917,1,0,0.0,1.0,1.0,4.0,1,115.0,5.0,0,0.0,0,0,2,0,29.0,0,550000.0
7357826278,1,0,0.0,1.0,1.0,4.0,0,380.0,4.0,0,6.0,0,0,2,0,31.5720207254,1,660000.0
9377789718,0,1,0.0,0.0,0.0,4.0,0,302.0,0.0,1,0.0,0,0,1,0,31.5720207254,0,168000.0
9845828614,1,0,1.0,1.0,1.0,4.0,1,1328.0,0.0,0,1.0,2,0,1,0,26.0,1,825000.0
8707691098,0,0,1.0,0.0,1.0,4.0,0,786.687690743,5.0,0,3.0,2,0,1,0,30.0,1,220000.0
4883396224,1,0,0.0,1.0,1.0,4.0,0,2530.0,1.0,0,3.0,2,0,1,0,29.0,1,550000.0
5494601411,1,0,0.0,1.0,1.0,4.0,1,375.0,5.0,0,5.0,2,0,1,0,42.0,1,264000.0
1107199557,1,0,0.0,1.0,1.0,4.0,0,349.0,3.0,1,2.0,3,0,2,1,33.0,1,284415.299555
5413136059,1,0,1.0,0.0,1.0,4.0,1,498.0,0.0,0,0.0,2,1,1,1,27.0,0,220000.0
1557058434,1,0,0.0,1.0,1.0,4.0,0,1556.0,3.0,0,5.0,1,0,2,0,26.0,1,240000.0
6171176971,1,0,0.0,1.0,1.0,4.0,0,269.0,5.0,0,0.0,0,0,1,1,25.0,0,120000.0
6754950264,1,0,0.0,1.0,0.0,2.0,1,70.0,0.0,0,3.0,0,1,1,0,33.0,1,288000.0
2201817874,1,0,0.0,1.0,1.0,4.0,0,4990.0,2.0,0,4.0,2,0,0,1,35.0,1,330000.0
9236601044,0,1,0.0,0.0,0.0,0.0,0,284.0,5.0,0,3.0,0,0,0,0,19.0,1,120000.0
7336338975,1,0,0.0,1.0,1.0,4.0,0,736.0,5.0,0,0.0,1,1,1,0,33.0,0,72000.0
6964827365,1,0,1.0,1.0,1.0,4.0,0,251.0,5.0,0,0.0,1,0,1,1,42.0,0,330000.0
5916800459,0,1,0.0,1.0,0.0,4.0,1,332.0,3.0,0,3.0,0,0,1,0,29.0,1,72000.0
4042481303,0,1,1.0,0.0,1.0,4.0,1,614.0,5.0,0,6.0,0,0,0,0,19.0,1,82500.0
3995102460,1,0,0.0,1.0,0.0,2.0,1,1020.0,2.0,0,6.0,0,1,2,0,34.0,1,330000.0
6504272298,1,0,0.0,0.0,1.0,4.0,0,969.0,5.0,0,0.0,2,0,1,1,29.0,0,336000.0
3119988297,1,0,1.0,1.0,1.0,4.0,0,198.0,5.0,0,6.0,0,1,0,1,38.0,1,198000.0
3537152988,0,1,0.0,1.0,1.0,4.0,0,1384.0,5.0,0,6.0,2,0,2,0,37.0,1,284415.299555
5638293141,0,1,0.0,0.0,1.0,4.0,0,100.0,2.0,0,4.0,0,0,1,0,26.0,1,156000.0
6845264174,0,1,0.0,1.0,0.0,2.0,0,71.0,3.0,0,5.0,0,0,1,0,20.0,1,144000.0
4004233755,1,0,0.0,1.0,1.0,4.0,0,118.0,5.0,0,3.0,2,0,1,2,31.0,1,110000.0
2736962869,1,0,1.0,0.0,1.0,4.0,0,823.0,2.0,0,0.0,2,1,1,1,35.0,0,72000.0
5729162586,1,0,0.0,0.0,1.0,4.0,0,711.0,5.0,1,6.0,2,1,2,1,42.0,1,550000.0
4884216169,1,0,0.0,1.0,0.0,4.0,0,575.0,0.0,0,2.0,2,1,1,1,29.0,1,440000.0
1415981696,1,0,1.0,0.0,1.0,4.0,1,20.0,2.0,0,4.0,1,0,1,2,36.0,1,220000.0
8677322348,1,0,0.0,1.0,0.0,2.0,0,1045.0,3.0,0,3.0,0,0,1,0,23.0,1,24000.0
3174864023,1,0,0.0,1.0,1.0,4.0,0,521.0,3.0,0,3.0,0,0,1,0,23.0,1,360000.0
9568664366,1,0,0.0,1.0,1.0,4.0,0,1084.0,1.0,0,5.0,2,1,2,1,25.0,1,176000.0
6425890823,1,0,1.0,1.0,1.0,4.0,0,98.0,4.0,0,4.0,0,0,1,1,34.0,1,96000.0
8419449580,1,0,1.0,1.0,1.0,5.0,0,724.0,5.0,0,0.0,0,1,1,0,28.0,0,284415.299555
4530705086,0,1,0.0,0.0,0.0,2.0,0,423.0,0.0,0,1.0,0,0,2,0,22.0,1,165000.0
7161900629,0,0,0.0,1.0,1.0,4.0,0,189.0,5.0,0,0.0,2,1,1,1,27.0,0,165000.0
9448842124,1,0,0.0,1.0,1.0,4.0,0,785.0,5.0,0,0.0,1,0,0,1,35.0,0,165000.0
